,name,rating,region,link
1632,Prugneto Sangiovese di Romagna (Superiore) ,3.5,Sangiovese di Romagna,https://www.vivino.com/poderi-dal-nespoli-prugneto-sangiovese-di-romagna-superiore-sangiovese-di-romagna/w/1195191?year=2018
1633,Fichimori ,3.6,Salento,https://www.vivino.com/tormaresca-fichimori/w/2497017?year=2018
1634,Nèprica Negroamaro ,3.5,Puglia,https://www.vivino.com/tormaresca-neprica-negroamaro/w/6874886?year=2018
1635,Maremma Toscana Mongrana ,3.9,Maremma Toscana,https://www.vivino.com/it-agricola-querciabella-maremma-toscana-mongrana/w/1803736?year=2016
1636,Casamatta Toscana  Rosso ,3.5,Toscana,https://www.vivino.com/bibi-graetz-casamatta-toscana-rosso/w/88008?year=2018
1637,Mofete Etna Rosso ,3.7,Etna,https://www.vivino.com/palmento-costanzo-mofete-etna-rosso/w/4527291?year=2016
1638,Sangiovese Toscana ,3.9,Toscana,https://www.vivino.com/caparzo-sangiovese-toscana/w/77499?year=2016
1639,Bolgheri Rosso ,3.9,Bolgheri,https://www.vivino.com/tenuta-campo-al-mare-bolgheri-rosso/w/1850403?year=2018
1640,Terra Damia Rosso ,4.2,Calabria,https://www.vivino.com/odoardi-terra-damia-rosso/w/2358992?year=2015
1641,Nerojbleo ,3.8,Terre Siciliane,https://www.vivino.com/gulfi-nerojbleo/w/27334?year=2017
1642,Sito Moresco Langhe ,4.1,Langhe,https://www.vivino.com/gaja-sito-moresco-langhe/w/66214?year=2016
1643,Plenus Montepulciano d'Abruzzo ,3.6,Montepulciano d'Abruzzo,https://www.vivino.com/marina-palusci-plenus-montepulciano-d-abruzzo/w/1534261?year=2015
1644,Barbera d’Alba ,3.9,Barbera d'Alba,https://www.vivino.com/roagna-barbera-d-alba/w/1155559?year=2014
1645,Lagrein Schweizer ,3.8,Südtirol - Alto Adige,https://www.vivino.com/franz-haas-lagrein-schweizer/w/15218?year=2017
1646,Marne  Amarone della Valpolicella ,4.3,Amarone della Valpolicella,https://www.vivino.com/agricola-flli-tedeschi-srl-marne-180-amarone-della-valpolicella/w/6929908?year=2016
1647,Vigneto Fracia ,3.8,Lombardia,https://www.vivino.com/nino-negri-vigneto-fracia/w/28234?year=2016
1648,Rossofonte Rosso di Montalcino ,4.3,Rosso di Montalcino,https://www.vivino.com/ciacci-piccolomini-d-aragona-rossofonte-rosso-di-montalcino/w/5942196?year=2016
1649,Floramundi ,3.8,Cerasuolo di Vittoria,https://www.vivino.com/donnafugata-floramundi-cerasuolo-di-vittoria/w/5795486?year=2017
1650,Cannonau ,3.8,Sardegna,https://www.vivino.com/olianas-cannonau/w/1149392?year=2018
1651,Valpolicella Classico Le Caleselle ,3.4,Valpolicella Classico,https://www.vivino.com/santi-valpolicella-classico-le-caleselle/w/1167987?year=2018
1652,Ventale Valpolicella Superiore ,3.7,Valpolicella,https://www.vivino.com/santi-ventale-valpolicella-superiore-valpolicella/w/5835657?year=2016
1653,Mirinè Nebbiolo d'Alba ,3.9,Nebbiolo d'Alba,https://www.vivino.com/paolo-manzone-mirine-nebbiolo-d-alba/w/1316766?year=2017
1654,Le Sabbie dell’Etna Rosso ,3.6,Etna,https://www.vivino.com/casa-vinicola-firriato-le-sabbie-dell-etna-rosso/w/2324457?year=2014
1655,Neropasso Originale Veneto Rosso ,4.0,Veneto,https://www.vivino.com/biscardo-neropasso-originale-veneto-rosso/w/3347644?year=2017
1656,Negroamaro I Muri ,3.9,Puglia,https://www.vivino.com/vigneti-del-salento-negroamaro-i-muri/w/1694823?year=2018
1657,Sassi Neri Conero Riserva ,3.9,Rosso Conero Riserva,https://www.vivino.com/fattoria-le-terrazze-sassi-neri-conero-riserva/w/1786302?year=2016
1658,Serafino Chianti ,3.5,Chianti,https://www.vivino.com/barbadoro-serafino-chianti/w/1364462?year=2015
1659,Bolgheri ,3.6,Bolgheri,https://www.vivino.com/michele-satta-bolgheri/w/82725?year=2018
1660,Etichetta Blu Chianti Classico ,3.8,Chianti Classico,https://www.vivino.com/lamole-di-lamole-etichetta-blu-chianti-classico/w/1241290?year=2016
1661,Molino a Vento Nero d'Avola ,3.5,Terre Siciliane,https://www.vivino.com/it-orestiadi-molino-a-vento-nero-d-avola/w/2779836?year=2018
1662,Cantalupi Primitivo Salento ,3.4,Salento,https://www.vivino.com/conti-zecca-cantalupi-primitivo-salento/w/1211129?year=2017
1663,Bricco del Drago Langhe ,3.5,Langhe,https://www.vivino.com/colla-bricco-del-drago-langhe/w/2404811?year=2015
1664,Sassi Sparsi Bolgheri ,3.8,Bolgheri,https://www.vivino.com/rocca-delle-macoe-spa-sassi-sparsi-bolgheri/w/3211538?year=2017
1665,Rosso Veronese Clos Roareti ,4.0,Rosso Veronese,https://www.vivino.com/guerrieri-rizzardi-rosso-veronese-clos-roareti/w/79886?year=2016
1666,Borgonero ,4.1,Toscana,https://www.vivino.com/borgo-scopeto-borgonero/w/4287?year=2016
1667,Albe Barolo ,3.9,Barolo,https://www.vivino.com/azienda-agricola-gd-vajra-albe-barolo/w/1100124?year=2015
1668,Pèppoli Chianti Classico ,3.8,Chianti Classico,https://www.vivino.com/antinori-tuscany-peppoli-chianti-classico/w/1655?year=2017
1669,Aglianico Irpinia Redimore ,3.8,Irpinia,https://www.vivino.com/mastroberardino-aglianico-irpinia-redimore/w/1282100?year=2016
1670,Pinot Nero (Blauburgunder) (Selezione) ,3.7,Südtirol - Alto Adige,https://www.vivino.com/elena-walch-srl-pinot-nero-blauburgunder-selezione/w/1542388?year=2019
1671,Poggio ai Ginepri Bolgheri ,3.9,Bolgheri,https://www.vivino.com/tenuta-argentiera-poggio-ai-ginepri-bolgheri/w/1768500?year=2017
1672,Monsordo Rosso ,3.8,Langhe,https://www.vivino.com/ceretto-aziende-vitivinicole-srl-monsordo-rosso/w/7147?year=2017
1673,Cardanera Carignano del Sulcis ,3.7,Carignano del Sulcis,https://www.vivino.com/argiolas-cardanera-carignano-del-sulcis-carignano-del-sulcis/w/5855475?year=2018
1674,Vespa Rosso ,4.2,Colli Orientali del Friuli,https://www.vivino.com/bastianich-vespa-rosso/w/82569?year=2014
1675,Rosso (Cariddi) ,3.7,Sicilia,https://www.vivino.com/pietro-colosi-rosso-cariddi/w/1144307?year=2018
1676,Campofiorin Rosso Veronese ,3.7,Rosso Veronese,https://www.vivino.com/it-masi-campofiorin-rosso-veronese/w/21948?year=2016
1677,Barolo Serralunga d'Alba ,3.9,Barolo,https://www.vivino.com/fontanafredda-barolo-serralunga-d-alba/w/92579?year=2014
1678,Barolo Arione ,4.5,Barolo,https://www.vivino.com/giacomo-conterno-barolo-arione/w/7632000?year=2015
1679,Haiku ,4.3,Toscana,https://www.vivino.com/castello-di-ama-spa-haiku/w/1285350?year=2016
1680,Lamaione Toscana ,4.1,Toscana,https://www.vivino.com/tenuta-castelgiocondo-lamaione-toscana/w/1098915?year=2013
1681,Barolo Riserva Vigna Rionda ,4.1,Barolo,https://www.vivino.com/massolino-barolo-riserva-vigna-rionda/w/79963?year=2013
1682,Ai Suma Barbera d'Asti ,4.4,Barbera d'Asti,https://www.vivino.com/braida-ai-suma-barbera-d-asti/w/1173535?year=2016
1683,Grignolino d'Asti ,3.8,Grignolino d'Asti,https://www.vivino.com/luigi-spertino-grignolino-d-asti/w/1621416?year=2018
1684,Poldo Vino Nobile di Montepulciano ,4.2,Vino Nobile di Montepulciano,https://www.vivino.com/s-anna-poldo-vino-nobile-di-montepulciano/w/1244612?year=2013
1685,Nobile di Montepulciano Riserva ,3.9,Vino Nobile di Montepulciano,https://www.vivino.com/salcheto-nobile-di-montepulciano-riserva/w/3230749?year=2013
1686,La Corte del Pozzo Bardolino ,3.1,Bardolino,https://www.vivino.com/fasoli-gino-la-corte-del-pozzo-bardolino/w/1165670?year=2019
1687,Crognolo Toscana ,3.9,Toscana,https://www.vivino.com/tenuta-sette-ponti-crognolo-toscana/w/19225?year=2017
1688,Valpolicella Classico Superiore TB ,4.2,Valpolicella Classico,https://www.vivino.com/tommaso-bussola-valpolicella-classico-superiore-tb/w/74519?year=2014
1689,Fontanin Barolo ,4.1,Barolo,https://www.vivino.com/livia-fontana-fontanin-barolo/w/4964645?year=2015
1690,Barbaresco Nervo ,3.7,Barbaresco,https://www.vivino.com/rizzi-barbaresco-nervo/w/1152348?year=2013
1691,Castelletto Barolo ,3.9,Barolo,https://www.vivino.com/giovanni-manzone-castelletto-barolo-barolo/w/1448882?year=2010
1692,Lessona ,4.1,Lessona,https://www.vivino.com/proprieta-sperino-lessona/w/1138602?year=2013
1693,Chianti Classico Le Baroncole Riserva ,4.1,Chianti Classico,https://www.vivino.com/san-giusto-a-rentennano-chianti-classico-le-baroncole-riserva/w/1202997?year=2016
1694,Chianti Classico Riserva Novecento ,4.0,Chianti Classico,https://www.vivino.com/dievole-chianti-classico-riserva-novecento/w/10718?year=2016
1695,L'Atto ,3.8,Aglianico del Vulture,https://www.vivino.com/cantine-del-notaio-l-atto/w/1243603?year=2015
1696,Primitivo I Muri ,3.8,Puglia,https://www.vivino.com/vigneti-del-salento-primitivo-i-muri/w/1694813?year=2018
1697,Giomé Benaco Bresciano ,3.6,Benaco Bresciano,https://www.vivino.com/provenza-giome-benaco-bresciano/w/2431475?year=2017
1698,Lu Patri Nero d'Avola ,4.3,Sicilia,https://www.vivino.com/cristo-di-campobello-lu-patri-nero-d-avola/w/1290219?year=2015
1699,Serraboella Barbaresco ,4.2,Barbaresco,https://www.vivino.com/cigliuti-flli-azienda-agricola-serraboella-barbaresco/w/1207508?year=2009
1700,Gaglioppo ,3.9,Calabria,https://www.vivino.com/statti-cantine-e-frantoio-gaglioppo/w/1210462?year=2018
1701,Chianti Rùfina Riserva ,3.7,Chianti Rùfina,https://www.vivino.com/castello-nipozzano-chianti-rufina-riserva/w/20983?year=2013
1702,Sister Moon ,4.2,Toscana,https://www.vivino.com/tenuta-il-palagio-sister-moon/w/1366941?year=2013
1703,Famiglia Zingarelli Chianti Classico ,3.7,Chianti Classico,https://www.vivino.com/rocca-delle-macoe-spa-famiglia-zingarelli-chianti-classico/w/1233860?year=2018
1704,Via Nuova Barolo ,4.1,Barolo,https://www.vivino.com/azienda-agricola-e-pira-and-figli-via-nuova-barolo/w/88440?year=2015
1705,Pipoli Aglianico del Vulture ,3.8,Aglianico del Vulture,https://www.vivino.com/vigneti-pipoli-aglianico-del-vulture/w/1172823?year=2017
1706,Ripassa Valpolicella Ripasso Superiore ,4.1,Valpolicella Ripasso,https://www.vivino.com/zenato-ripassa-valpolicella-ripasso-superiore/w/1380075?year=2016
1707,Le Masche Barbera d'Alba Superiore ,3.9,Barbera d'Alba,https://www.vivino.com/it-belcolle-le-masche-barbera-dalba-superiore/w/17511?year=2017
1708,L'U Umbria Rosso ,3.8,Umbria,https://www.vivino.com/lungarotti-l-u-umbria-rosso/w/1870577?year=2018
1709,Uvaggio ,4.1,Coste della Sesia,https://www.vivino.com/proprieta-sperino-uvaggio/w/1138579?year=2016
1710,Berardenga Chianti Classico Riserva ,3.9,Chianti Classico,https://www.vivino.com/it-felsina-berardenga-chianti-classico-riserva/w/18440?year=2015
1711,Terre di Giumara Nero d'Avola ,3.5,Terre Siciliane,https://www.vivino.com/caruso-and-minini-terre-di-giumara-nero-d-avola/w/1213392?year=2018
1712,MunJebel Rosso ,4.1,Etna,https://www.vivino.com/frank-cornelissen-munjebel-rosso/w/2127846?year=2017
1713,Fass Nr.  Vernatsch ,3.7,Südtirol - Alto Adige,https://www.vivino.com/girlan-fass-nr-9-vernatsch/w/1966435?year=2018
1714,Barbaresco Riserva Asili ,4.2,Barbaresco,https://www.vivino.com/produttori-del-barbaresco-barbaresco-riserva-asili/w/19267?year=2014
1715,Le Farnete Barco Reale di Carmignano ,3.8,Barco Reale di Carmignano,https://www.vivino.com/tenute-pierazzuoli-le-farnete-barco-reale-di-carmignano/w/1263657?year=2016
1716,Capitel Monte Olmi Amarone della Valpolicella Classico Riserva ,4.3,Valpolicella,https://www.vivino.com/agricola-flli-tedeschi-srl-capitel-monte-olmi-amarone-della-valpolicella-classico-riserva/w/11665?year=2012
1717,Halleluja Syrah ,3.7,Terre Siciliane,https://www.vivino.com/campisi-halleluja-syrah/w/3859580?year=2017
1718,Querciantica Lacrima di Morro ,3.5,Lacrima di Morro d'Alba,https://www.vivino.com/velenosi-querciantica-lacrima-di-morro/w/1165623?year=2018
1719,Masca ,3.8,Maremma Toscana,https://www.vivino.com/roccapesta-masca/w/1491781?year=2016
1720,Moi Primitivo Puglia ,3.5,Puglia,https://www.vivino.com/varvaglione-moi-primitivo-puglia/w/1190138?year=2018
1721,Barbera d'Alba Morassina ,3.7,Barbera d'Alba,https://www.vivino.com/giuseppe-cortese-barbera-d-alba-morassina/w/78645?year=2015
1722,Nanfrè Valpolicella ,3.6,Valpolicella,https://www.vivino.com/tenuta-sant-antonio-nanfre-valpolicella-valpolicella-red-wine/w/1612868?year=2018
1723,Cabernet Franc Carso ,3.8,Carso,https://www.vivino.com/castelvecchio-cabernet-franc-carso/w/1196209?year=2016
1724,Jo Negroamaro Salento ,4.3,Salento,https://www.vivino.com/gianfranco-fino-jo-negroamaro-salento/w/1291524?year=2016
1725,Morellino di Scansano Santa Maria ,3.8,Morellino di Scansano,https://www.vivino.com/frescobaldi-morellino-di-scansano-santa-maria/w/1170248?year=2018
1726,Edizione Cinque Autoctoni N.V.,4.3,Abruzzo,https://www.vivino.com/farnese-edizione-cinque-autoctoni/w/21646?year=N.V.
1727,Memoro Rosso N.V.,3.8,Toscana,https://www.vivino.com/piccini-memoro-rosso-tuscany/w/1155726?year=N.V.
1728,Cinquanta Collezione N.V.,4.3,Vino d'Italia,https://www.vivino.com/san-marzano-cinquanta-collezione/w/2459848?year=N.V.
1729,Cinquanta Collezione ,4.3,Vino d'Italia,https://www.vivino.com/san-marzano-cinquanta-collezione/w/2459848?year=2012
1730,Montepulciano d'Abruzzo (Il Vino dal Tralcetto Riserva) ,3.9,Montepulciano d'Abruzzo,https://www.vivino.com/cantina-zaccagnini-montepulciano-d-abruzzo-il-vino-dal-tralcetto-riserva/w/1633194?year=2015
1731,Rosso N.V.,4.1,Vino d'Italia,https://www.vivino.com/astrale-rosso/w/1377390?year=N.V.
1732,Primo Primitivo ,3.7,Puglia,https://www.vivino.com/torrevento-primo-primitivo/w/2521475?year=2016
1733,Rosso (Semi-Sweet) N.V.,4.0,Piemonte,https://www.vivino.com/stella-rosa-rosso-semi-sweet/w/1690717?year=N.V.
1734,Le Volte ,3.9,Toscana,https://www.vivino.com/ornellaia-le-volte-tuscany/w/1480684?year=2015
1735,Amicone ,3.9,Veneto,https://www.vivino.com/cantine-di-ora-amicone-veneto-red-wine/w/1500493?year=2015
1736,Memoro Rosso ,3.8,Toscana,https://www.vivino.com/piccini-memoro-rosso-tuscany/w/1155726?year=2014
1737,Black N.V.,3.9,Brachetto d'Acqui,https://www.vivino.com/stella-rosa-black/w/2534671?year=N.V.
1738,Riserva Ducale Chianti Classico ,3.8,Chianti Classico,https://www.vivino.com/ruffino-riserva-ducale-chianti-classico/w/1137925?year=2012
1739,Romeo & Juliet Passione e Sentimento Passimento Rosso ,3.9,Veneto,https://www.vivino.com/famiglia-pasqua-romeo-juliet-passione-e-sentimento-passimento-rosso/w/3215673?year=2015
1740,Why Not? Negroamaro - Zinfandel ,3.8,Salento,https://www.vivino.com/it-contri-why-not-negroamaro-zinfandel/w/4733384?year=2015
1741,Toscana Dogajolo Rosso ,3.7,Toscana,https://www.vivino.com/carpineto-toscana-dogajolo-rosso/w/6209?year=2016
1742,Rosso Veneto ,4.0,Veneto,https://www.vivino.com/gran-passione-rosso-veneto/w/1479859?year=2015
1743,Talò Primitivo di Manduria ,4.1,Primitivo di Manduria,https://www.vivino.com/san-marzano-talo-primitivo-di-manduria/w/2272631?year=2016
1744,Modello delle Venezie Rosso ,3.3,delle Venezie,https://www.vivino.com/it-masi-modello-delle-venezie-rosso/w/21987?year=2015
1745,Nectar Costasera Amarone della Valpolicella Classico ,3.8,Amarone della Valpolicella Classico,https://www.vivino.com/it-masi-nectar-costasera-amarone-della-valpolicella-classico/w/1535772?year=2010
1746,Sardelli Chianti ,3.5,Chianti,https://www.vivino.com/casa-vinicola-luigi-cecchi-e-figli-sardelli-chianti/w/1157889?year=2015
1747, e Mezzo Primitivo del Salento ,4.0,Salento,https://www.vivino.com/varvaglione-twelve-e-mezzo-primitivo-del-salento/w/1454761?year=2015
1748,Collezione di Famiglia Nero d'Avola Appassimento ,3.9,Terre Siciliane,https://www.vivino.com/barone-montalto-collezione-di-famiglia-nero-d-avola-appassimento/w/1268730?year=2015
1749,Primitivo Puglia ,3.5,Puglia,https://www.vivino.com/it-corello-primitivo-puglia/w/1847436?year=2014
1750,Ca'Marcanda Promis Toscana ,4.1,Toscana,https://www.vivino.com/gaja-ca-marcanda-promis-toscana/w/1736416?year=2013
1751,Canace Nero di Troia ,4.3,Puglia,https://www.vivino.com/diomede-canace-nero-di-troia/w/2826870?year=2013
1752,Nectar Campofiorin ,3.7,Rosso Veronese,https://www.vivino.com/it-masi-nectar-campofiorin-rosso-veronese/w/4255416?year=2015
1753,La Mora Maremma Toscana Rosso ,3.5,Maremma Toscana,https://www.vivino.com/casa-vinicola-luigi-cecchi-e-figli-la-mora-maremma-toscana-rosso/w/4809734?year=2014
1754,Negroamaro Puglia ,3.4,Puglia,https://www.vivino.com/it-corello-negroamaro-puglia/w/4259859?year=2014
1755,Tre ,3.8,Toscana,https://www.vivino.com/brancaia-tre/w/12379?year=2015
1756,Lamùri Nero d'Avola Regaleali ,3.9,Terre Siciliane,https://www.vivino.com/tasca-d-almerita-lamuri-nero-d-avola-regaleali/w/1516856?year=2015
1757,Barbera d'Alba Sovrana ,3.8,Barbera d'Alba,https://www.vivino.com/batasiolo-barbera-d-alba-sovrana/w/77760?year=2014
1758,Nobilomo Marzemino Semi-Sweet ,4.3,Colli de Scandiano e Canosa,https://www.vivino.com/cantina-puianello-nobilomo-marzemino/w/1361407?year=2015
1759,Ronchedone Rosso ,4.1,Lombardia,https://www.vivino.com/ca-dei-frati-ronchedone-rosso/w/9755?year=2014
1760,Lucente ,4.0,Toscana,https://www.vivino.com/luce-della-vite-lucente/w/83596?year=2015
1761,Ripa Magna Corvina ,4.1,Verona,https://www.vivino.com/tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2016
1762,Bonacosta Valpolicella Classico ,3.5,Valpolicella,https://www.vivino.com/it-masi-bonacosta-valpolicella-classico/w/21975?year=2016
1763,Sedàra ,3.6,Sicilia,https://www.vivino.com/donnafugata-sedara/w/4789?year=2016
1764,Freschello Max Cuvée Rosso ,3.6,Veneto,https://www.vivino.com/it-cielo-e-terra-freschello-max-cuvee-the-original/w/5727668?year=2016
1765,Rosso d'Italia ,4.0,Vino d'Italia,https://www.vivino.com/ronco-di-sassi-rosso-d-italia/w/1491697?year=2013
1766,Modello delle Venezie Refosco - Merlot ,3.3,delle Venezie,https://www.vivino.com/it-masi-modello-delle-venezie-refosco-merlot/w/5420785?year=2015
1767,Montepulciano d'Abruzzo Riparosso ,3.6,Montepulciano d'Abruzzo,https://www.vivino.com/azienda-agricola-dino-illuminati-montepulciano-d-abruzzo-riparosso/w/84925?year=2016
1768,Collezione Oro Chianti Riserva ,3.6,Chianti,https://www.vivino.com/piccini-collezione-oro-chianti-riserva/w/1565434?year=2015
1769,Dinari del Duca Nero d'Avola ,3.5,Terre Siciliane,https://www.vivino.com/it-duca-di-castelmonte-dinari-del-duca-nero-d-avola/w/1234016?year=2013
1770,La Groletta Valpolicella Ripasso ,3.9,Valpolicella Ripasso,https://www.vivino.com/corte-giara-la-groletta-valpolicella-ripasso-valpolicella-ripasso-red-wine/w/6126939?year=2016
1771,Selezione Antonio Castagnedi Amarone della Valpolicella ,4.2,Amarone della Valpolicella,https://www.vivino.com/tenuta-sant-antonio-selezione-antonio-castagnedi-amarone-della-valpolicella/w/1712454?year=2013
1772,Primitivo Puglia Infinitum ,3.8,Puglia,https://www.vivino.com/torrevento-primitivo-puglia-infinitum/w/2037207?year=2016
1773,Capitel de Roari Amarone della Valpolicella Classico ,4.0,Amarone della Valpolicella Classico,https://www.vivino.com/luigi-righetti-capitel-de-roari-amarone-della-valpolicella-classico/w/1141801?year=2013
1774,Marina Cvetic Montepulciano d'Abruzzo Riserva ,4.2,Montepulciano d'Abruzzo,https://www.vivino.com/masciarelli-abruzzo-marina-cvetic-montepulciano-d-abruzzo-riserva-montepulciano-dabruzzo/w/93055?year=2015
1775,Ruvei Barbera d'Alba ,3.8,Barbera d'Alba,https://www.vivino.com/marchesi-di-barolo-ruvei-barbera-d-alba/w/1791?year=2016
1776,Podere Montepulciano d'Abruzzo ,3.6,Montepulciano d'Abruzzo,https://www.vivino.com/azienda-vinicola-umani-ronchi-spa-podere-montepulciano-d-abruzzo/w/1157163?year=2016
1777,Maremma Toscana Rosso ,3.5,Maremma Toscana,https://www.vivino.com/monte-guelfo-maremma-toscana-rosso/w/5216033?year=2014
1778,Rafaèl Valpolicella Classico Superiore ,3.8,Valpolicella Classico,https://www.vivino.com/tommasi-rafael-valpolicella-classico-superiore/w/7088?year=2012
1779,Storia di Famiglia Chianti Classico ,3.7,Chianti Classico,https://www.vivino.com/casa-vinicola-luigi-cecchi-e-figli-storia-di-famiglia-chianti-classico-chianti-classico/w/5371050?year=2016
1780,Dolcetto d'Alba Bricco di Vergne ,3.6,Dolcetto d'Alba,https://www.vivino.com/batasiolo-dolcetto-d-alba-bricco-di-vergne/w/77764?year=2017
1781,Supremo Primitivo di Manduria Riserva ,4.1,Primitivo di Manduria,https://www.vivino.com/corterosso-supremo-primitivo-di-manduria-riserva/w/3936781?year=2013
1782,Mandus Primitivo di Manduria ,4.2,Primitivo di Manduria,https://www.vivino.com/pietra-pura-mandus-primitivo-di-manduria/w/1264139?year=2016
1783,Campo di Sasso Insoglio del Cinghiale ,3.9,Toscana,https://www.vivino.com/tenuta-campo-di-sasso-campo-di-sasso-insoglio-del-cinghiale/w/59754?year=2016
1784,Sasseo Primitivo Salento ,3.9,Salento,https://www.vivino.com/masseria-altemura-sasseo-primitivo-salento/w/91676?year=2016
1785,Selezione Luigi Guarini Primitivo di Manduria ,3.9,Primitivo di Manduria,https://www.vivino.com/losito-e-guarini-selezione-luigi-guarini-primitivo-di-manduria/w/4162346?year=2015
1786,Merlot Selezione di Famiglia ,3.1,Friuli Grave,https://www.vivino.com/fantinel-merlot-selezione-di-famiglia/w/3292714?year=2012
1787,Brolio Chianti Classico ,3.6,Chianti Classico,https://www.vivino.com/ricasoli-brolio-chianti-classico/w/1166103?year=2014
1788,Puglia Primitivo ,3.9,Puglia,https://www.vivino.com/zensa-puglia-primitivo/w/2375106?year=2016
1789,Desire Lush & Zin Primitivo ,4.2,Puglia,https://www.vivino.com/pasqua-desire-lush-zin-primitivo/w/5682841?year=2016
1790,Due Lune Nerello Mascalese - Nero d'Avola ,4.3,Terre Siciliane,https://www.vivino.com/it-cellaro-due-lune-nerello-mascalese-nero-d-avola/w/1674591?year=2013
1791,Monti Garbi Valpolicella Ripasso Superiore ,3.8,Valpolicella Ripasso,https://www.vivino.com/tenuta-sant-antonio-monti-garbi-valpolicella-ripasso-superiore/w/1150450?year=2015
1792,Briccotondo Barbera ,3.7,Piemonte,https://www.vivino.com/fontanafredda-briccotondo-barbera/w/92460?year=2017
1793,Coste di Moro Montepulciano d'Abruzzo ,3.8,Montepulciano d'Abruzzo,https://www.vivino.com/lunaria-coste-di-moro-montepulciano-d-abruzzo/w/3641284?year=2015
1794,Il Grigio Chianti Classico Riserva ,3.9,Chianti Classico,https://www.vivino.com/san-felice-il-grigio-chianti-classico-riserva/w/13145?year=2014
1795,Rosso Puglia ,3.9,Puglia,https://www.vivino.com/luccarelli-rosso-puglia/w/3384194?year=2017
1796,Invetro ,3.8,Toscana,https://www.vivino.com/renieri-invetro/w/1236922?year=2015
1797,Brolo di Campofiorin Oro ,3.8,Rosso Veronese,https://www.vivino.com/it-masi-brolo-di-campofiorin-oro/w/21947?year=2009
1798,Perbacco Nebbiolo ,3.9,Langhe,https://www.vivino.com/vietti-perbacco-nebbiolo-langhe/w/77446?year=2015
1799,Vinum Italicum No  Opera ,4.2,Veneto,https://www.vivino.com/tinazzi-vinum-italicum-no-3-opera/w/1103243?year=2005
1800,Dinari del Duca Syrah ,3.5,Terre Siciliane,https://www.vivino.com/it-duca-di-castelmonte-dinari-del-duca-syrah/w/3523975?year=2013
1801,Da Vinci Chianti ,3.6,Chianti,https://www.vivino.com/cantine-leonardo-da-vinci-da-vinci-chianti/w/15395?year=2014
1802,Ca' de' Rocchi Valpolicella Ripasso Superiore Monterè ,4.1,Valpolicella Ripasso,https://www.vivino.com/tinazzi-ca-de-rocchi-valpolicella-ripasso-superiore-montere/w/1142427?year=2013
1803,Neprica ,3.6,Puglia,https://www.vivino.com/tormaresca-neprica/w/2131637?year=2015
1804,Barbera d’Alba Busije ,3.7,Barbera d'Alba,https://www.vivino.com/giacosa-barbera-d-alba-busije-barbera-dalba/w/6013239?year=2017
1805,Langhe Rosso ,3.8,Langhe,https://www.vivino.com/azienda-agricola-gd-vajra-langhe-rosso/w/1100132?year=2016
1806,Papale Primitivo di Manduria ,4.1,Primitivo di Manduria,https://www.vivino.com/varvaglione-papale-primitivo-di-manduria-primitivo-di-manduria/w/1506422?year=2015
1807,La Casetta Valpolicella Ripasso Classico Superiore ,4.2,Valpolicella Ripasso Classico,https://www.vivino.com/domini-veneti-la-casetta-valpolicella-ripasso-classico-superiore/w/2151834?year=2015
1808,Vigne Vecchie Leggenda Primitivo di Manduria ,4.4,Primitivo di Manduria,https://www.vivino.com/vigneti-del-salento-vigne-vecchie-leggenda-primitivo-di-manduria/w/6021913?year=2016
1809,Barbera d'Asti Lavignone ,3.8,Barbera d'Asti,https://www.vivino.com/pico-maccario-barbera-d-asti-lavignone/w/1142689?year=2016
1810,U...Passimiento Rouge ,4.1,Terre Siciliane,https://www.vivino.com/baglio-gibellina-u-passimiento-rouge/w/1725436?year=2016
1811,Villa al Cortile Brunello di Montalcino ,4.0,Brunello di Montalcino,https://www.vivino.com/piccini-villa-al-cortile-brunello-di-montalcino/w/98399?year=2010
1812,Il Costone Sangiovese Superiore Romagna ,3.2,Sangiovese di Romagna,https://www.vivino.com/braschi-il-costone-sangiovese-superiore-romagna/w/1891328?year=2011
1813,Campolieti Valpolicella Ripasso Classico Superiore ,3.8,Valpolicella Ripasso,https://www.vivino.com/luigi-righetti-campolieti-valpolicella-ripasso-classico-superiore/w/1228323?year=2016
1814,Ca'Marcanda Magari ,4.1,Bolgheri,https://www.vivino.com/gaja-ca-marcanda-magari/w/1178883?year=2015
1815,Sangiovese Terre Allegre ,3.3,Puglia,https://www.vivino.com/it-cielo-e-terra-sangiovese-terre-allegre/w/1151041?year=2015
1816,Nero d'Avola (Organico) ,3.9,Terre Siciliane,https://www.vivino.com/vanita-nero-d-avola-organico/w/4995914?year=2017
1817,Luna del Cacciatore ,3.2,Toscana,https://www.vivino.com/it-il-canneto-luna-del-cacciatore/w/1863093?year=2011
1818,Toscana  ,3.5,Toscana,https://www.vivino.com/grifone-toscana-1967/w/1204471?year=2014
1819,F Negroamaro ,4.4,Salento,https://www.vivino.com/san-marzano-f-negroamaro/w/1136168?year=2016
1820,Modus Toscana ,3.9,Toscana,https://www.vivino.com/ruffino-modus-toscana/w/2183?year=2012
1821,Mara Valpolicella Superiore Ripasso ,4.0,Valpolicella Ripasso,https://www.vivino.com/gerardo-cesari-spa-mara-valpolicella-superiore-ripasso/w/78041?year=2016
1822,Platinum Collection Zinfandel ,4.2,Vino d'Italia,https://www.vivino.com/grande-alberone-platinum-collection-zinfandel/w/3645621?year=2017
