,name,rating,region,link
6480,Tignanello 2004,4.5,Toscana,https://www.vivino.com/antinori-tuscany-tignanello/w/1652?year=2004&price_id=17547097
6481,Tenuta Nuova Brunello di Montalcino 2013,4.5,Brunello di Montalcino,https://www.vivino.com/casanova-di-neri-tenuta-nuova-brunello-di-montalcino/w/9712?year=2013&price_id=16053408
6482,Tignanello 2001,4.5,Toscana,https://www.vivino.com/antinori-tuscany-tignanello/w/1652?year=2001&price_id=17546655
6483,Brunello di Montalcino 2012,4.5,Brunello di Montalcino,https://www.vivino.com/franco-biondi-santi-brunello-di-montalcino/w/1558589?year=2012&price_id=11833594
6484,Flaccianello della Pieve 2015,4.5,Colli della Toscana Centrale,https://www.vivino.com/tenuta-fontodi-flaccianello-della-pieve-colli-della-toscana-centrale/w/22721?year=2015&price_id=18948812
6485,Barbaresco 2011,4.5,Barbaresco,https://www.vivino.com/gaja-barbaresco/w/66104?year=2011&price_id=20137840
6486,5 Stelle Sfursat 2013,4.5,Valtellina,https://www.vivino.com/nino-negri-five-stelle-sfursat/w/28214?year=2013&price_id=21602289
6487,Tenuta Guado al Tasso Bolgheri Superiore 2016,4.5,Bolgheri Superiore,https://www.vivino.com/antinori-tuscany-tenuta-guado-al-tasso-bolgheri-superiore/w/1658?year=2016&price_id=18544613
6488,Tignanello 2000,4.5,Toscana,https://www.vivino.com/antinori-tuscany-tignanello/w/1652?year=2000&price_id=19167236
6489,Barbaresco 2008,4.5,Barbaresco,https://www.vivino.com/gaja-barbaresco/w/66104?year=2008&price_id=273923
6490,Pietro Dal Cero Amarone della Valpolicella 2009,4.5,Amarone della Valpolicella,https://www.vivino.com/ca-dei-frati-pietro-dal-cero-amarone-della-valpolicella/w/2716483?year=2009&price_id=8038443
6491,Tignanello 1999,4.5,Toscana,https://www.vivino.com/antinori-tuscany-tignanello/w/1652?year=1999&price_id=21686523
6492,Flaccianello della Pieve 2007,4.5,Colli della Toscana Centrale,https://www.vivino.com/tenuta-fontodi-flaccianello-della-pieve-colli-della-toscana-centrale/w/22721?year=2007&price_id=21474890
6493,Tignanello 1997,4.5,Toscana,https://www.vivino.com/antinori-tuscany-tignanello/w/1652?year=1997&price_id=18808390
6494,Turriga Isola dei Nuraghi 2014,4.5,Isola dei Nuraghi,https://www.vivino.com/argiolas-turriga-isola-dei-nuraghi/w/82193?year=2014&price_id=18954780
6495,Valpolicella Superiore Monte Lodoletta 2007,4.5,Valpolicella,https://www.vivino.com/dal-forno-romano-valpolicella-superiore-monte-lodoletta/w/89753?year=2007&price_id=12826193
6496,5 Stelle Sfursat 2015,4.5,Valtellina,https://www.vivino.com/nino-negri-five-stelle-sfursat/w/28214?year=2015&price_id=18813088
6497,Tenuta Tignanello 'Solaia' 2002,4.5,Toscana,https://www.vivino.com/antinori-tuscany-tenuta-tignanello-solaia/w/1651?year=2002&price_id=20263652
6498,Poggio all'Oro Brunello di Montalcino Riserva 2004,4.5,Brunello di Montalcino,https://www.vivino.com/banfi-poggio-all-oro-brunello-di-montalcino-riserva/w/1165001?year=2004&price_id=10152574
6499,Valpolicella Superiore Monte Lodoletta 2011,4.5,Valpolicella,https://www.vivino.com/dal-forno-romano-valpolicella-superiore-monte-lodoletta/w/89753?year=2011&price_id=12826180
6500,Barbaresco 2010,4.5,Barbaresco,https://www.vivino.com/gaja-barbaresco/w/66104?year=2010&price_id=20158821
6501,Tignanello 1998,4.5,Toscana,https://www.vivino.com/antinori-tuscany-tignanello/w/1652?year=1998&price_id=9625098
6502,Kurni Marche 2014,4.5,Marche,https://www.vivino.com/oasi-degli-angeli-kurni-marche/w/1755765?year=2014&price_id=16187720
6503,Sperss Langhe 2011,4.5,Langhe,https://www.vivino.com/gaja-sperss-langhe/w/66194?year=2011&price_id=12601075
6504,Valpolicella Classico Superiore 2004,4.5,Valpolicella Classico,https://www.vivino.com/quintarelli-giuseppe-valpolicella-classico-superiore/w/84066?year=2004&price_id=1207200
6505,Brunello di Montalcino 2007,4.5,Brunello di Montalcino,https://www.vivino.com/poggio-di-sotto-brunello-di-montalcino/w/83173?year=2007&price_id=21355108
6506,Poggio all'Oro Brunello di Montalcino Riserva 2006,4.5,Brunello di Montalcino,https://www.vivino.com/banfi-poggio-all-oro-brunello-di-montalcino-riserva/w/1165001?year=2006&price_id=21593825
6507,Amarone della Valpolicella Classico 2010,4.5,Amarone della Valpolicella Classico,https://www.vivino.com/tommaso-bussola-amarone-della-valpolicella-classico/w/74522?year=2010&price_id=11133309
6508,Tenuta Nuova Brunello di Montalcino 2001,4.5,Brunello di Montalcino,https://www.vivino.com/casanova-di-neri-tenuta-nuova-brunello-di-montalcino/w/9712?year=2001&price_id=10043165
6509,Bolgheri Superiore 1995,4.5,Bolgheri Superiore,https://www.vivino.com/ornellaia-bolgheri-superiore/w/22447?year=1995&price_id=18819571
6510,Valpolicella Superiore Monte Lodoletta 2004,4.5,Valpolicella,https://www.vivino.com/dal-forno-romano-valpolicella-superiore-monte-lodoletta/w/89753?year=2004&price_id=4376317
6511,Amarone della Valpolicella Classico Barriques 2013,4.5,Amarone della Valpolicella Classico,https://www.vivino.com/zeni-amarone-della-valpolicella-classico-barriques/w/81591?year=2013&price_id=18346845
6512,Barolo Monprivato 2011,4.5,Barolo,https://www.vivino.com/mascarello-giuseppe-e-figlio-barolo-monprivato/w/1274818?year=2011&price_id=15098260
6513,Barbaresco 2006,4.5,Barbaresco,https://www.vivino.com/gaja-barbaresco/w/66104?year=2006&price_id=20158802
6514,Valpolicella Superiore Monte Lodoletta 2012,4.5,Valpolicella,https://www.vivino.com/dal-forno-romano-valpolicella-superiore-monte-lodoletta/w/89753?year=2012&price_id=19738576
6515,Mazzano Amarone Della Valpolicella Classico 2011,4.5,Amarone della Valpolicella Classico,https://www.vivino.com/it-masi-mazzano-amarone-della-valpolicella-classico/w/3020206?year=2011&price_id=13162925
6516,Pieve Santa Restituta Sugarille Brunello di Montalcino 2004,4.5,Brunello di Montalcino,https://www.vivino.com/gaja-pieve-santa-restituta-sugarille-brunello-di-montalcino/w/1298725?year=2004&price_id=928264
6517,Sassicaia 1990,4.5,Bolgheri Sassicaia,https://www.vivino.com/tenuta-san-guido-sassicaia/w/5078?year=1990&price_id=1525613
6518,Vürsù Barolo Campè 2006,4.5,Barolo,https://www.vivino.com/la-spinetta-vursu-barolo-campe/w/1160530?year=2006&price_id=19976956
6519,Vürsù Barolo Campè 2004,4.5,Barolo,https://www.vivino.com/la-spinetta-vursu-barolo-campe/w/1160530?year=2004&price_id=1809196
6520,Brunello di Montalcino 2000,4.5,Brunello di Montalcino,https://www.vivino.com/franco-biondi-santi-brunello-di-montalcino/w/1558589?year=2000&price_id=21686542
6521,Barolo Cascina Francia 2011,4.5,Barolo,https://www.vivino.com/giacomo-conterno-barolo-cascina-francia/w/82203?year=2011&price_id=15098158
6522,Barbaresco 2003,4.5,Barbaresco,https://www.vivino.com/gaja-barbaresco/w/66104?year=2003&price_id=21615081
6523,Sassicaia 1993,4.5,Bolgheri Sassicaia,https://www.vivino.com/tenuta-san-guido-sassicaia/w/5078?year=1993&price_id=20464692
6524,Brunello di Montalcino 2012,4.5,Brunello di Montalcino,https://www.vivino.com/salvioni-maria-grazia-brunello-di-montalcino/w/77458?year=2012&price_id=14854859
6525,Flaccianello della Pieve 1999,4.5,Colli della Toscana Centrale,https://www.vivino.com/tenuta-fontodi-flaccianello-della-pieve-colli-della-toscana-centrale/w/22721?year=1999&price_id=20263708
6526,Luce Brunello di Montalcino 2008,4.5,Brunello di Montalcino,https://www.vivino.com/luce-della-vite-luce-brunello-di-montalcino/w/83595?year=2008&price_id=17546974
6527,Barbaresco 2016,4.5,Barbaresco,https://www.vivino.com/gaja-barbaresco/w/66104?year=2016&price_id=19952213
6528,Amarone della Valpolicella 2013,4.5,Amarone della Valpolicella,https://www.vivino.com/marion-amarone-della-valpolicella/w/61284?year=2013&price_id=14973609
6529,Pieve Santa Restituta Rennina Brunello di Montalcino 2007,4.5,Brunello di Montalcino,https://www.vivino.com/gaja-pieve-santa-restituta-rennina-brunello-di-montalcino/w/2430168?year=2007&price_id=14914231
6530,Brunello di Montalcino 2013,4.5,Brunello di Montalcino,https://www.vivino.com/poggio-di-sotto-brunello-di-montalcino/w/83173?year=2013&price_id=17649720
6531,Barolo Cascina Francia 2007,4.5,Barolo,https://www.vivino.com/giacomo-conterno-barolo-cascina-francia/w/82203?year=2007&price_id=20535534
6532,Brunello di Montalcino 2010,4.5,Brunello di Montalcino,https://www.vivino.com/collemattoni-brunello-di-montalcino/w/1173325?year=2010&price_id=18743511
6533,Barolo Riserva 2007,4.5,Barolo,https://www.vivino.com/mirafiore-barolo-riserva/w/4055366?year=2007&price_id=15100606
6534,Barolo Cascina Francia 2006,4.5,Barolo,https://www.vivino.com/giacomo-conterno-barolo-cascina-francia/w/82203?year=2006&price_id=20535532
6535,Brunello di Montalcino 1998,4.5,Brunello di Montalcino,https://www.vivino.com/franco-biondi-santi-brunello-di-montalcino/w/1558589?year=1998&price_id=17946229
6536,5 Stelle Sfursat 2016,4.5,Valtellina,https://www.vivino.com/nino-negri-five-stelle-sfursat/w/28214?year=2016&price_id=21337487
6537,Tenuta Guado al Tasso Bolgheri Superiore 1997,4.5,Bolgheri Superiore,https://www.vivino.com/antinori-tuscany-tenuta-guado-al-tasso-bolgheri-superiore/w/1658?year=1997&price_id=20275800
6538,Teroldego 2014,4.5,Veneto,https://www.vivino.com/marion-teroldego/w/61294?year=2014&price_id=18858998
6539,Pieve Santa Restituta Rennina Brunello di Montalcino 2010,4.5,Brunello di Montalcino,https://www.vivino.com/gaja-pieve-santa-restituta-rennina-brunello-di-montalcino/w/2430168?year=2010&price_id=10839264
6540,Brunello di Montalcino 2011,4.5,Brunello di Montalcino,https://www.vivino.com/salvioni-maria-grazia-brunello-di-montalcino/w/77458?year=2011&price_id=12061125
6541,Amarone della Valpolicella Classico 2012,4.5,Amarone della Valpolicella Classico,https://www.vivino.com/monte-faustino-amarone-della-valpolicella-classico/w/1176903?year=2012&price_id=17270468
6542,Vürsù Barolo Campè 2007,4.5,Barolo,https://www.vivino.com/la-spinetta-vursu-barolo-campe/w/1160530?year=2007&price_id=4852051
6543,Bibbona 2015,4.5,Toscana,https://www.vivino.com/tenuta-campo-di-sasso-bibbona/w/1186753?year=2015&price_id=18949636
6544,Veneto Rosso del Bepi 1999,4.5,Veneto,https://www.vivino.com/quintarelli-giuseppe-veneto-rosso-del-bepi/w/84068?year=1999&price_id=21670974
6545,Calcarole Amarone della Valpolicella Classico 2011,4.5,Amarone della Valpolicella Classico,https://www.vivino.com/guerrieri-rizzardi-calcarole-amarone-della-valpolicella-classico/w/79875?year=2011&price_id=13553733
6546,Vürsù Barbaresco Gallina 2007,4.5,Barbaresco,https://www.vivino.com/la-spinetta-vursu-barbaresco-gallina/w/2003036?year=2007&price_id=20352260
6547,Sperss Langhe 2007,4.5,Langhe,https://www.vivino.com/gaja-sperss-langhe/w/66194?year=2007&price_id=21615087
6548,Vürsù Barolo Campè 2012,4.5,Barolo,https://www.vivino.com/la-spinetta-vursu-barolo-campe/w/1160530?year=2012&price_id=19411234
6549,Vürsù Barolo Campè 2005,4.5,Barolo,https://www.vivino.com/la-spinetta-vursu-barolo-campe/w/1160530?year=2005&price_id=20352259
6550,Barolo Bricco Rocche 2006,4.5,Barolo,https://www.vivino.com/ceretto-aziende-vitivinicole-srl-barolo-bricco-rocche/w/7133?year=2006&price_id=16902650
6551,Sassicaia 1992,4.5,Bolgheri Sassicaia,https://www.vivino.com/tenuta-san-guido-sassicaia/w/5078?year=1992&price_id=20464690
6552,Sassicaia 2017,4.5,Bolgheri Sassicaia,https://www.vivino.com/tenuta-san-guido-sassicaia/w/5078?year=2017&price_id=21625588
6553,Barolo Percristina 2006,4.5,Barolo,https://www.vivino.com/domenico-clerico-barolo-percristina/w/92700?year=2006&price_id=8635686
6554,Tenuta Tignanello 'Solaia' 1996,4.5,Toscana,https://www.vivino.com/antinori-tuscany-tenuta-tignanello-solaia/w/1651?year=1996&price_id=20547059
6555,Falletto Barolo Le Rocche del Falletto 2009,4.5,Barolo,https://www.vivino.com/bruno-giacosa-falletto-barolo-le-rocche-del-falletto/w/1134557?year=2009&price_id=22304903
6556,Brunello di Montalcino Prime Donne Selection 2013,4.5,Brunello di Montalcino,https://www.vivino.com/donatella-cinelli-colombini-brunello-di-montalcino-prime-donne-selection/w/1187084?year=2013&price_id=16398292
6557,Pieve Santa Restituta Rennina Brunello di Montalcino 2008,4.5,Brunello di Montalcino,https://www.vivino.com/gaja-pieve-santa-restituta-rennina-brunello-di-montalcino/w/2430168?year=2008&price_id=12284712
6558,Redigaffi Toscana 2008,4.5,Toscana,https://www.vivino.com/tua-rita-redigaffi-toscana/w/75816?year=2008&price_id=18022029
6559,Bosan Riserva Amarone della Valpolicella Classico 2006,4.5,Amarone della Valpolicella Classico,https://www.vivino.com/gerardo-cesari-spa-bosan-riserva-amarone-della-valpolicella-classico/w/3198296?year=2006&price_id=7674101
6560,Madonna delle Grazie Brunello di Montalcino 2013,4.5,Brunello di Montalcino,https://www.vivino.com/il-marroneto-madonna-delle-grazie-brunello-di-montalcino/w/1171278?year=2013&price_id=14671996
6561,Sperss Langhe 1993,4.5,Langhe,https://www.vivino.com/gaja-sperss-langhe/w/66194?year=1993&price_id=21615061
6562,Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro 2010,4.5,Brunello di Montalcino,https://www.vivino.com/ciacci-piccolomini-d-aragona-brunello-di-montalcino-riserva-pianrosso-santa-caterina-d-oro/w/1995322?year=2010&price_id=15372032
6563,Le Pergole Torte 2016,4.5,Toscana,https://www.vivino.com/montevertine-le-pergole-torte/w/15292?year=2016&price_id=19189983
6564,Tre Tine Barolo 2012,4.5,Barolo,https://www.vivino.com/giuseppe-rinaldi-tre-tine-barolo/w/3506888?year=2012&price_id=21022503
6565,Amarone della Valpolicella Classico Riserva (Sergio Zenato) 2013,4.5,Amarone della Valpolicella Classico,https://www.vivino.com/zenato-amarone-della-valpolicella-classico-riserva-sergio-zenato/w/1127704?year=2013&price_id=19748444
6566,Sperss Langhe 1994,4.5,Langhe,https://www.vivino.com/gaja-sperss-langhe/w/66194?year=1994&price_id=21613163
6567,Brunate - Le Coste Barolo 2009,4.5,Barolo,https://www.vivino.com/giuseppe-rinaldi-brunate-le-coste-barolo/w/1100936?year=2009&price_id=18509439
6568,La Poja (Monovitigno Corvina Veronese) 2005,4.5,Verona,https://www.vivino.com/allegrini-la-poja-monovitigno-corvina-veronese/w/8190?year=2005&price_id=17918158
6569,Ornato Barolo 2006,4.5,Barolo,https://www.vivino.com/pio-cesare-ornato-barolo/w/22555?year=2006&price_id=21442128
6570,Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 1997,4.5,Amarone della Valpolicella Classico,https://www.vivino.com/speri-vigneto-monte-sant-urbano-amarone-della-valpolicella-classico/w/22954?year=1997&price_id=20263871
6571,Barolo Bussia Cicala 2011,4.5,Barolo,https://www.vivino.com/aldo-conterno-barolo-bussia-cicala/w/2037376?year=2011&price_id=4726511
6572,Tenuta Nuova Brunello di Montalcino 2015,4.5,Brunello di Montalcino,https://www.vivino.com/casanova-di-neri-tenuta-nuova-brunello-di-montalcino/w/9712?year=2015&price_id=21055293
6573,Luce 2000,4.5,Toscana,https://www.vivino.com/luce-della-vite-luce/w/83594?year=2000&price_id=21613158
6574,Madonna delle Grazie Brunello di Montalcino 2011,4.5,Brunello di Montalcino,https://www.vivino.com/il-marroneto-madonna-delle-grazie-brunello-di-montalcino/w/1171278?year=2011&price_id=16513628
6575,Toscana 2009,4.5,Toscana,https://www.vivino.com/monteverro-toscana/w/1171108?year=2009&price_id=20672395
6576,Bibbona 2016,4.5,Toscana,https://www.vivino.com/tenuta-campo-di-sasso-bibbona/w/1186753?year=2016&price_id=20003730
6577,Toscana 2013,4.5,Toscana,https://www.vivino.com/monteverro-toscana/w/1171108?year=2013&price_id=19416959
6578,Pieve Santa Restituta Rennina Brunello di Montalcino 2011,4.5,Brunello di Montalcino,https://www.vivino.com/gaja-pieve-santa-restituta-rennina-brunello-di-montalcino/w/2430168?year=2011&price_id=13294905
6579,Brunello di Montalcino 1996,4.5,Brunello di Montalcino,https://www.vivino.com/franco-biondi-santi-brunello-di-montalcino/w/1558589?year=1996&price_id=21686545
6580,Amarone della Valpolicella 2010,4.5,Amarone della Valpolicella,https://www.vivino.com/trabucchi-amarone-della-valpolicella/w/1173799?year=2010&price_id=18210281
6581,Barolo Riserva 2007,4.5,Barolo,https://www.vivino.com/riccardo-fenocchio-barolo-riserva/w/1169316?year=2007&price_id=20911962
6582,Dedicato a Walter Bolgheri Superiore 2015,4.5,Bolgheri Superiore,https://www.vivino.com/poggio-al-tesoro-dedicato-a-walter-bolgheri-superiore/w/1420000?year=2015&price_id=18086673
6583,Barolo Riserva 2001,4.5,Barolo,https://www.vivino.com/riccardo-fenocchio-barolo-riserva/w/1169316?year=2001&price_id=4406339
6584,Sperss Langhe 1995,4.5,Langhe,https://www.vivino.com/gaja-sperss-langhe/w/66194?year=1995&price_id=15098220
6585,Barolo Cascina Francia 2010,4.5,Barolo,https://www.vivino.com/giacomo-conterno-barolo-cascina-francia/w/82203?year=2010&price_id=21353943
6586,Cerretta Barolo Riserva (Vigna Bricco) 2011,4.5,Barolo,https://www.vivino.com/elio-altare-cerretta-barolo-riserva-vigna-bricco-barolo/w/1626074?year=2011&price_id=13070760
6587,Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva 2012,4.5,Brunello di Montalcino,https://www.vivino.com/antinori-tuscany-pian-delle-vigne-vignaferrovia-brunello-di-montalcino-riserva/w/1247975?year=2012&price_id=20263756
6588,Pieve Santa Restituta Sugarille Brunello di Montalcino 2013,4.5,Brunello di Montalcino,https://www.vivino.com/gaja-pieve-santa-restituta-sugarille-brunello-di-montalcino/w/1298725?year=2013&price_id=15083553
6589,Pieve Santa Restituta Rennina Brunello di Montalcino 2013,4.5,Brunello di Montalcino,https://www.vivino.com/gaja-pieve-santa-restituta-rennina-brunello-di-montalcino/w/2430168?year=2013&price_id=15083500
6590,Sorì Tildìn (Barbaresco) Langhe 2013,4.5,Langhe,https://www.vivino.com/gaja-sori-tildin-barbaresco-langhe/w/66134?year=2013&price_id=15242732
6591,Campo Inferi Amarone della Valpolicella Classico Riserva 2012,4.5,Amarone della Valpolicella Classico,https://www.vivino.com/brunelli-campo-inferi-amarone-della-valpolicella-classico-riserva/w/1168085?year=2012&price_id=18518909
6592,Duemani Cabernet Franc 2014,4.5,Costa Toscana,https://www.vivino.com/duemani-duemani-cabernet-franc/w/2196050?year=2014&price_id=22358930
6593,Duemani Cabernet Franc 2013,4.5,Costa Toscana,https://www.vivino.com/duemani-duemani-cabernet-franc/w/2196050?year=2013&price_id=10595928
6594,Vigne Vecchie Primitivo di Manduria 2014,4.5,Primitivo di Manduria,https://www.vivino.com/vigneti-del-salento-vigne-vecchie-primitivo-di-manduria/w/2441493?year=2014&price_id=20897091
6595,Barolo Conca 2015,4.5,Barolo,https://www.vivino.com/mauro-molino-barolo-conca/w/100371?year=2015&price_id=19070483
6596,Toscana 2012,4.5,Toscana,https://www.vivino.com/monteverro-toscana/w/1171108?year=2012&price_id=20672408
6597,Toscana Rosso 2013,4.5,Toscana,https://www.vivino.com/tenuta-di-trinoro-toscana-rosso/w/1169881?year=2013&price_id=6531123
6598,Cerequio Barolo 2003,4.5,Barolo,https://www.vivino.com/roberto-voerzio-cerequio-barolo/w/77305?year=2003&price_id=12246471
6599,Il Caberlot 2010,4.5,Toscana,https://www.vivino.com/podere-il-carnasciale-il-caberlot/w/1184188?year=2010&price_id=7370645
6600,Paleo 2016,4.5,Toscana,https://www.vivino.com/le-macchiole-paleo/w/16414?year=2016&price_id=21668723
6601,Sorì San Lorenzo 2011,4.5,Langhe,https://www.vivino.com/gaja-sori-san-lorenzo/w/66144?year=2011&price_id=11133940
6602,Sperss Langhe 1991,4.5,Langhe,https://www.vivino.com/gaja-sperss-langhe/w/66194?year=1991&price_id=20263669
6603,Scrio 2008,4.5,Toscana,https://www.vivino.com/le-macchiole-scrio/w/16419?year=2008&price_id=10043150
6604,Darmagi Langhe 2012,4.5,Langhe,https://www.vivino.com/gaja-darmagi-langhe/w/66224?year=2012&price_id=8902590
6605,Toscana Rosso 2006,4.5,Toscana,https://www.vivino.com/tenuta-di-trinoro-toscana-rosso/w/1169881?year=2006&price_id=12246812
6606,Rocche dell'Annunziata Barolo Riserva 1998,4.5,Barolo,https://www.vivino.com/paolo-scavino-rocche-dell-annunziata-barolo-riserva/w/1188838?year=1998&price_id=260924
6607,Sorì San Lorenzo 2004,4.5,Langhe,https://www.vivino.com/gaja-sori-san-lorenzo/w/66144?year=2004&price_id=22311610
6608,Baffonero Maremma Toscana 2015,4.5,Maremma Toscana,https://www.vivino.com/rocca-di-frassinello-baffonero-maremma-toscana/w/1168529?year=2015&price_id=17250099
6609,Barolo Cannubi 2009,4.5,Barolo,https://www.vivino.com/giacomo-borgogno-and-figli-barolo-cannubi/w/3400424?year=2009&price_id=10505107
6610,Vecchie Vigne Brunello di Montalcino 2015,4.5,Brunello di Montalcino,https://www.vivino.com/siro-pacenti-vecchie-vigne-brunello-di-montalcino/w/1099118?year=2015&price_id=21122532
6611,d'Alceo 2001,4.5,Toscana,https://www.vivino.com/castello-dei-rampolla-d-alceo/w/1702712?year=2001&price_id=12061306
6612,Darmagi Langhe 2006,4.5,Langhe,https://www.vivino.com/gaja-darmagi-langhe/w/66224?year=2006&price_id=15959722
6613,Brunello di Montalcino Riserva 2011,4.5,Brunello di Montalcino,https://www.vivino.com/franco-biondi-santi-brunello-di-montalcino-riserva/w/82698?year=2011&price_id=14838789
6614,Franchetti 2010,4.5,Terre Siciliane,https://www.vivino.com/it-passopisciaro-franchetti/w/88446?year=2010&price_id=15678272
6615,Toscana Palafreno 2012,4.5,Toscana,https://www.vivino.com/it-agricola-querciabella-toscana-palafreno/w/6944?year=2012&price_id=17547082
6616,Brunello di Montalcino 2011,4.5,Brunello di Montalcino,https://www.vivino.com/giodo-brunello-di-montalcino/w/2738226?year=2011&price_id=8522917
6617,Lupi e Sirene 2010,4.5,Brunello di Montalcino,https://www.vivino.com/podere-le-ripi-lupi-e-sirene/w/1226401?year=2010&price_id=4172050
6618,Barolo Bricco Rocche 1997,4.5,Barolo,https://www.vivino.com/ceretto-aziende-vitivinicole-srl-barolo-bricco-rocche/w/7133?year=1997&price_id=20263787
6619,Barolo Riserva Bricco Voghera 2007,4.5,Barolo,https://www.vivino.com/azelia-barolo-riserva-bricco-voghera/w/1230691?year=2007&price_id=12593689
6620,Barolo Riserva 2008,4.5,Barolo,https://www.vivino.com/riccardo-fenocchio-barolo-riserva/w/1169316?year=2008&price_id=15738515
6621,Falletto Barolo Le Rocche del Falletto 2013,4.5,Barolo,https://www.vivino.com/bruno-giacosa-falletto-barolo-le-rocche-del-falletto/w/1134557?year=2013&price_id=17545661
6622,Il Caberlot 2012,4.5,Toscana,https://www.vivino.com/podere-il-carnasciale-il-caberlot/w/1184188?year=2012&price_id=11277074
6623,Brunello di Montalcino Ugolaia 2013,4.5,Brunello di Montalcino,https://www.vivino.com/azienda-agraria-lisini-brunello-di-montalcino-ugolaia/w/17480?year=2013&price_id=21392350
6624,Tenuta Greppone Mazzi Brunello di Montalcino 1997,4.5,Brunello di Montalcino,https://www.vivino.com/ruffino-tenuta-greppone-mazzi-brunello-di-montalcino/w/1137508?year=1997&price_id=261009
6625,Barolo Prapò Bricco Rocche 2000,4.5,Barolo,https://www.vivino.com/ceretto-aziende-vitivinicole-srl-barolo-prapo-bricco-rocche/w/7134?year=2000&price_id=260699
6626,La Serra Barolo 2001,4.5,Barolo,https://www.vivino.com/roberto-voerzio-la-serra-barolo/w/77308?year=2001&price_id=20348248
6627,Vürsù Barbaresco Valeirano 1999,4.5,Barbaresco,https://www.vivino.com/la-spinetta-vursu-barbaresco-valeirano/w/15184?year=1999&price_id=15098126
6628,Conteisa Langhe 1996,4.5,Langhe,https://www.vivino.com/gaja-conteisa-langhe/w/66184?year=1996&price_id=21740216
6629,Sorì San Lorenzo 1993,4.5,Langhe,https://www.vivino.com/gaja-sori-san-lorenzo/w/66144?year=1993&price_id=15098291
6630,Pieve Santa Restituta Brunello di Montalcino 2015,4.5,Brunello di Montalcino,https://www.vivino.com/gaja-pieve-santa-restituta-brunello-di-montalcino/w/1165708?year=2015&price_id=20702856
6631,Brunello di Montalcino Riserva 2008,4.5,Toscana,https://www.vivino.com/uccelliera-brunello-di-montalcino-riserva/w/779524?year=2008&price_id=10044102
6632,Vigna Schiena d'Asino Brunello di Montalcino 2012,4.5,Brunello di Montalcino,https://www.vivino.com/it-mastrojanni-vigna-schiena-d-asino-brunello-di-montalcino/w/1274407?year=2012&price_id=13205058
6633,Barolo 1999,4.5,Barolo,https://www.vivino.com/bartolo-mascarello-barolo/w/77339?year=1999&price_id=22295477
6634,Lupi e Sirene Riserva 2010,4.5,Brunello di Montalcino,https://www.vivino.com/podere-le-ripi-lupi-e-sirene-riserva/w/2307317?year=2010&price_id=6690948
6635,Le Lucére Brunello di Montalcino 2015,4.5,Brunello di Montalcino,https://www.vivino.com/it-san-filippo-le-lucere-brunello-di-montalcino/w/1245524?year=2015&price_id=21078149
6636,Darmagi Langhe 1996,4.5,Langhe,https://www.vivino.com/gaja-darmagi-langhe/w/66224?year=1996&price_id=21871765
6637,Conteisa Langhe 2007,4.5,Langhe,https://www.vivino.com/gaja-conteisa-langhe/w/66184?year=2007&price_id=7196339
6638,Redigaffi Toscana 2003,4.5,Toscana,https://www.vivino.com/tua-rita-redigaffi-toscana/w/75816?year=2003&price_id=20275215
6639,Sorì Tildìn (Barbaresco) Langhe 2015,4.5,Langhe,https://www.vivino.com/gaja-sori-tildin-barbaresco-langhe/w/66134?year=2015&price_id=18457294
6640,Darmagi Langhe 2008,4.5,Langhe,https://www.vivino.com/gaja-darmagi-langhe/w/66224?year=2008&price_id=370302
6641,Sorì San Lorenzo 2014,4.5,Langhe,https://www.vivino.com/gaja-sori-san-lorenzo/w/66144?year=2014&price_id=14914846
6642,Falletto Barolo Le Rocche del Falletto 2003,4.5,Barolo,https://www.vivino.com/bruno-giacosa-falletto-barolo-le-rocche-del-falletto/w/1134557?year=2003&price_id=22304902
6643,Kurni Marche 2001,4.5,Marche,https://www.vivino.com/oasi-degli-angeli-kurni-marche/w/1755765?year=2001&price_id=20275290
6644,Darmagi Langhe 2007,4.5,Langhe,https://www.vivino.com/gaja-darmagi-langhe/w/66224?year=2007&price_id=274007
6645,Grandi Annate Vino Nobile di Montepulciano 1997,4.5,Vino Nobile di Montepulciano,https://www.vivino.com/avignonesi-grandi-annate-vino-nobile-di-montepulciano/w/1208?year=1997&price_id=8930122
6646,Barolo Brunate 2008,4.5,Barolo,https://www.vivino.com/poderi-e-cantine-oddero-barolo-brunate/w/5770?year=2008&price_id=14030615
6647,Montepulciano d'Abruzzo 2001,4.5,Montepulciano d'Abruzzo,https://www.vivino.com/valentini-abruzzo-montepulciano-d-abruzzo/w/1105697?year=2001&price_id=17547405
6648,Amarone della Valpolicella Classico 1988,4.5,Amarone della Valpolicella Classico,https://www.vivino.com/bertani-amarone-della-valpolicella-classico/w/1835?year=1988&price_id=1525655
6649,Barbaresco Albesani Santo Stefano 2004,4.5,Barbaresco,https://www.vivino.com/bruno-giacosa-barbaresco-albesani-santo-stefano/w/11822?year=2004&price_id=17863700
6650,Brunello di Montalcino 2015,4.5,Brunello di Montalcino,https://www.vivino.com/salvioni-maria-grazia-brunello-di-montalcino/w/77458?year=2015&price_id=21644770
