,price,total_ratings,total_reviews,light-bold,smooth-tannic,dry-sweet,soft-acidic,alcohol_pct,residual_sugar_g/l,acidity_g/l,winery
6200,10022.04 kr.,203, 7841 ,61.8748,64.8045,10.8165,54.8693,,,,Tenuta San Guido
6201,1550.54 kr.,200, 641 ,53.1769,41.7239,16.9144,43.1633,14.5,,,Tua Rita
6202,1638.68 kr.,191, 641 ,53.1769,41.7239,16.9144,43.1633,15,,,Tua Rita
6203,2749 kr.,183, 3044 ,52.1492,41.1851,14.8664,44.328,14.5,,,Antinori
6204,3947.74 kr.,178, 425 ,45.1328,57.4962,9.45539,61.6844,13.5,,,Biondi-Santi
6205,3967.85 kr.,176, 497 ,63.7827,69.4635,9.09049,85,12.5,,,Gaja
6206,11250 kr.,176, 405 ,61.6076,80.2688,9.65777,82.9995,14,,,Giacomo Conterno
6207,2160.08 kr.,175, 497 ,63.7827,69.4635,9.09049,85,13.5,,,Gaja
6208,1861.39 kr.,171, 127 ,84.4,23.6774,49.9391,24.7806,,,,Zýmē
6209,17950 kr.,167, 405 ,61.6076,80.2688,9.65777,82.9995,13,,,Giacomo Conterno
6210,878.93 kr.,164, 25 ,79.9557,21.5796,52.9273,26.9245,,,,Villa Rinaldi
6211,755.99 kr.,163, 579 ,57.0371,42.4811,33.529,42.7861,15,,,Oasi degli Angeli
6212,10022.04 kr.,161, 7841 ,61.8748,64.8045,10.8165,54.8693,,,,Tenuta San Guido
6213,2622.50 kr.,158, 672 ,53.1201,58.5414,12.0625,64.4031,15,,,Casanova di Neri
6214,620 kr.,156, 81 ,85,33.4757,49.8743,25.0249,,,,Ferragù
6215,8499 kr.,148, 1102 ,55.7506,45.8604,17.6432,46.0755,13.5,,,Masseto
6216,1772.01 kr.,142, 202 ,44.5711,53.5505,8.93125,62.7966,14,,,Poggio di Sotto
6217,1100 kr.,134, 333 ,53.4388,43.0031,19.8684,46.1474,16,,,Tenuta di Trinoro
6218,856.21 kr.,131, 270 ,57.8335,42.5067,14.2546,44.966,15,,,Monteverro
6219,3995 kr.,131, 497 ,63.7827,69.4635,9.09049,85,14,,,Gaja
6220,8499 kr.,130, 1102 ,55.7506,45.8604,17.6432,46.0755,,,,Masseto
6221,2160.08 kr.,128, 497 ,63.7827,69.4635,9.09049,85,14,,,Gaja
6222,476.82 kr.,120, 175 ,85,25.4459,48.3507,21.7965,16.5,,,Brunelli
6223,2099.50 kr.,116, 67 ,66.457,79.1558,11.4023,77.6553,14.5,,,Giacomo Conterno
6224,1995 kr.,107, 205 ,85,22.6066,48.2171,24.3247,,,,Buglioni
6225,2475 kr.,104, 417 ,61.9927,67.0936,11.9607,84.9943,10,,,Gaja
6226,3314.98 kr.,103, 641 ,53.1769,41.7239,16.9144,43.1633,14.5,,,Tua Rita
6227,799 kr.,103, 44 ,85,47.6012,24.6201,29.5568,15,,,Vinosia
6228,879 kr.,97, 1598 ,84.1716,25.1318,46.1561,25.2538,13.5,,,Bertani
6229,1855.06 kr.,97, 4669 ,64.3908,64.8157,12.995,53.9656,15,0,,Ornellaia
6230,879 kr.,94, 1598 ,84.1716,25.1318,46.1561,25.2538,15,,,Bertani
6231,3314.98 kr.,91, 501 ,46.4198,59.468,11.0407,65.6479,14,,,Gaja
6232,2904.94 kr.,91, 497 ,63.7827,69.4635,9.09049,85,14.5,,,Gaja
6233,2798.98 kr.,91, 497 ,63.7827,69.4635,9.09049,85,13.5,,,Gaja
6234,432.02 kr.,93, 267 ,56.063,42.7485,15.598,42.6776,15,,,Tenuta di Nozzole
6235,6167.41 kr.,87, 497 ,63.7827,69.4635,9.09049,85,,,,Gaja
6236,3660.22 kr.,82, 417 ,61.9927,67.0936,11.9607,84.9943,14,,,Gaja
6237,1713.17 kr.,80, 202 ,44.5711,53.5505,8.93125,62.7966,14,,,Poggio di Sotto
6238,6167.41 kr.,78, 519 ,63.0573,80.3868,10.7209,85,,,,Gaja
6239,1600 kr.,78, 682 ,58.3255,78.3365,9.19153,82.1671,14.5,,,Bartolo Mascarello
6240,2904.94 kr.,76, 417 ,61.9927,67.0936,11.9607,84.9943,13.5,,,Gaja
6241,313.20 kr.,71, 114 ,67.6575,72.0772,4.09805,85,,,,Cascina Bruciata
6242,775 kr.,69, 100 ,62.8005,73.6058,1.20485,85,,,,Azelia
6243,1915 kr.,66, 333 ,53.4388,43.0031,19.8684,46.1474,15.5,,,Tenuta di Trinoro
6244,1633.69 kr.,64, 17 ,76.8063,26.1637,43.0299,20.9419,16.5,,,Allegrini
6245,3995 kr.,61, 519 ,63.0573,80.3868,10.7209,85,14,,,Gaja
6246,520 kr.,64, 18 ,53.2732,61.6639,10.1284,67.1489,14.5,,,Podere le Ripi
6247,4958.33 kr.,61, 120 ,67.2996,83.7616,14.4904,85,14,,,Vietti
6248,1987.50 kr.,60, 232 ,62.6872,77.7359,9.1899,85,15,,,Aldo Conterno
6249,3500.82 kr.,58, 497 ,63.7827,69.4635,9.09049,85,14,,,Gaja
6250,1042.80 kr.,57, 100 ,62.8005,73.6058,1.20485,85,,,,Azelia
6251,2830.45 kr.,55, 2458 ,60.5398,68.4833,7.15129,85,,,,Gaja
6252,364.98 kr.,49, 391 ,51.5354,59.8849,5.80124,63.3093,,,,Val di Suga
6253,331.46 kr.,49, 35 ,58.2473,61.4286,15.5756,49.158,,,,Romanelli
6254,279.20 kr.,48, 15 ,45.033,35.3312,7.62437,45.2487,,,,Camperchi
6255,1005.56 kr.,47, 18 ,67.2683,71.7332,11.3674,85,14,,,Bruno Rocca
6256,1452.47 kr.,47, 88 ,54.4951,71.5379,6.5892,80.3905,,,,Roagna
6257,3314.98 kr.,46, 536 ,64.4956,41.9199,19.0764,31.955,,,,Foradori
6258,368.70 kr.,46, 30 ,46.3125,57.2443,14.858,63.643,,,,Scopeto del Cavalli
6259,3351.85 kr.,45, 100 ,38.366,40.9381,14.7677,66.4935,,,,Valentini
6260,2472.50 kr.,40, 91 ,61.2323,85,1.36384,85,,,,Gaja
6261,635.29 kr.,40, 348 ,54.5575,43.6242,12.8375,46.3619,14,,,La Massa
6262,556 kr.,37, 107 ,85,24.3538,45.3361,27.7683,,,,Fasoli Gino
6263,655.47 kr.,37, 39 ,85,26.5895,48.9978,19.3188,,,,Marchesi Fumanelli
6264,2312.78 kr.,36, 501 ,46.4198,59.468,11.0407,65.6479,,,,Gaja
6265,1700 kr.,36, 237 ,61.3749,76.1638,13.6468,83.7053,,,,Vietti
6266,3091.15 kr.,36, 83 ,57.898,21.9718,14.9463,64.1713,,,,Roberto Voerzio
6267,2000 kr.,34, 232 ,62.6872,77.7359,9.1899,85,,,,Aldo Conterno
6268,1042.80 kr.,31, 124 ,48.7323,55.1823,3.94292,63.4689,,,,Giodo
6269,3399 kr.,32, 928 ,85,28.1078,52.7147,22.1691,17,,,Dal Forno Romano
6270,2295 kr.,31, 356 ,62.558,40.774,20.2488,27.056,,,,Gaja
6271,3538.07 kr.,30, 83 ,57.898,21.9718,14.9463,64.1713,,,,Roberto Voerzio
6272,1731.42 kr.,27, 42 ,58.5329,47.9204,18.3688,47.0062,15,,,Oasi degli Angeli
6273,1229.01 kr.,27, 27 ,64.2616,50.7181,21.333,45.2239,14.5,,,Luce della Vite
6274,799 kr.,9826, 12013 ,51.8718,41.4913,10.1858,44.4002,13.5,,,Antinori
6275,799 kr.,10170, 12013 ,51.8718,41.4913,10.1858,44.4002,14,,,Antinori
6276,799 kr.,9879, 12013 ,51.8718,41.4913,10.1858,44.4002,13.5,,,Antinori
6277,799 kr.,11230, 12013 ,51.8718,41.4913,10.1858,44.4002,13.5,,,Antinori
6278,799 kr.,8665, 12013 ,51.8718,41.4913,10.1858,44.4002,13.5,,,Antinori
6279,799 kr.,6295, 12013 ,51.8718,41.4913,10.1858,44.4002,14,,,Antinori
6280,1549.50 kr.,5957, 7841 ,61.8748,64.8045,10.8165,54.8693,13.5,,,Tenuta San Guido
6281,799 kr.,3767, 12013 ,51.8718,41.4913,10.1858,44.4002,14,,,Antinori
6282,1554.69 kr.,2781, 4669 ,64.3908,64.8157,12.995,53.9656,14,0,,Ornellaia
6283,2085.60 kr.,2335, 4669 ,64.3908,64.8157,12.995,53.9656,14,,,Ornellaia
6284,795 kr.,1880, 3071 ,50.3675,57.3242,12.4411,63.491,14.5,,,Casanova di Neri
6285,799 kr.,1711, 12013 ,51.8718,41.4913,10.1858,44.4002,13.5,,,Antinori
6286,849 kr.,1683, 3546 ,65.693,65.5244,11.0294,53.1947,14,,,Antinori
6287,544.49 kr.,1655, 1570 ,50.6784,59.1578,7.79012,64.8945,14,,,Valdicava
6288,1399 kr.,1609, 2458 ,60.5398,68.4833,7.15129,85,14,,,Gaja
6289,991.40 kr.,1607, 1937 ,45.4786,58.5222,7.30669,63.5299,13,,,Biondi-Santi
6290,799 kr.,1602, 12013 ,51.8718,41.4913,10.1858,44.4002,13.5,,,Antinori
6291,696.90 kr.,1491, 3071 ,50.3675,57.3242,12.4411,63.491,14.5,,,Casanova di Neri
6292,799 kr.,1456, 12013 ,51.8718,41.4913,10.1858,44.4002,13.5,,,Antinori
6293,886.38 kr.,1445, 1937 ,45.4786,58.5222,7.30669,63.5299,13.5,,,Biondi-Santi
6294,649 kr.,1444, 2609 ,52.709,44.5076,10.6018,46.0463,14.5,,,Fontodi
6295,1305.51 kr.,1345, 2458 ,60.5398,68.4833,7.15129,85,14.5,,,Gaja
6296,365.57 kr.,1297, 830 ,65.4371,76.3154,15.7943,83.8216,15.5,,,Nino Negri
6297,899 kr.,1275, 3546 ,65.693,65.5244,11.0294,53.1947,14.5,,,Antinori
6298,799 kr.,1244, 12013 ,51.8718,41.4913,10.1858,44.4002,,,,Antinori
6299,1498 kr.,1147, 2458 ,60.5398,68.4833,7.15129,85,14.5,,,Gaja
6300,294.22 kr.,1059, 243 ,82.6561,27.462,48.2307,26.559,17,,,Cà dei Frati
6301,799 kr.,1031, 12013 ,51.8718,41.4913,10.1858,44.4002,13.5,,,Antinori
6302,850 kr.,984, 2609 ,52.709,44.5076,10.6018,46.0463,15,,,Fontodi
6303,,962, 12013 ,51.8718,41.4913,10.1858,44.4002,13.5,,,Antinori
6304,575 kr.,950, 990 ,84.7483,44.4432,28.7245,27.8165,14.5,,,Argiolas
6305,799 kr.,945, 1740 ,53.899,38.6542,25.2966,55.6579,14,,,Dal Forno Romano
6306,1117.28 kr.,947, 830 ,65.4371,76.3154,15.7943,83.8216,15.5,,,Nino Negri
6307,2979.42 kr.,868, 3044 ,52.1492,41.1851,14.8664,44.328,14,,,Antinori
6308,999 kr.,861, 656 ,47.7731,54.9093,10.3021,64.2117,14,,,Banfi
6309,499 kr.,849, 1740 ,53.899,38.6542,25.2966,55.6579,14.5,,,Dal Forno Romano
6310,1700 kr.,802, 2458 ,60.5398,68.4833,7.15129,85,14.5,,,Gaja
6311,799 kr.,783, 12013 ,51.8718,41.4913,10.1858,44.4002,13.5,,,Antinori
6312,737.41 kr.,720, 579 ,57.0371,42.4811,33.529,42.7861,14,,,Oasi degli Angeli
6313,1850.22 kr.,662, 1127 ,64.3381,77.4755,8.46257,85,13,,,Gaja
6314,573.61 kr.,642, 1326 ,46.2966,32.6338,21.7643,53.7997,,,,Quintarelli Giuseppe
6315,1931.73 kr.,628, 796 ,43.6204,56.0942,7.82332,63.8725,14,,,Poggio di Sotto
6316,830.22 kr.,618, 656 ,47.7731,54.9093,10.3021,64.2117,,,,Banfi
6317,808.17 kr.,557, 1041 ,85,23.9397,52.2226,21.952,16.5,,,Bussola
6318,1936.63 kr.,520, 3071 ,50.3675,57.3242,12.4411,63.491,14.5,,,Casanova di Neri
6319,5396.48 kr.,505, 4669 ,64.3908,64.8157,12.995,53.9656,13,,,Ornellaia
6320,649 kr.,492, 1740 ,53.899,38.6542,25.2966,55.6579,15,,,Dal Forno Romano
6321,349 kr.,494, 192 ,85,23.1244,47.6946,20.6003,15.4,,,Zeni
6322,856.58 kr.,488, 881 ,56.743,75.4328,7.36499,83.4459,14,,,Mascarello Giuseppe e Figlio
6323,2830.45 kr.,487, 2458 ,60.5398,68.4833,7.15129,85,14,,,Gaja
6324,799 kr.,487, 1740 ,53.899,38.6542,25.2966,55.6579,0,,,Dal Forno Romano
6325,856.58 kr.,457, 553 ,85,31.597,48.4239,25.3381,16,,,Masi
6326,1712.80 kr.,449, 534 ,51.5742,59.4815,10.1191,65.3781,14.5,,,Gaja
6327,9661.53 kr.,428, 7841 ,61.8748,64.8045,10.8165,54.8693,13.5,,,Tenuta San Guido
6328,1395 kr.,424, 732 ,64.9235,79.5282,9.73803,83.2193,,,,La Spinetta
6329,1395 kr.,420, 732 ,64.9235,79.5282,9.73803,83.2193,,,,La Spinetta
6330,3083.70 kr.,415, 1937 ,45.4786,58.5222,7.30669,63.5299,,,,Biondi-Santi
6331,1999 kr.,400, 686 ,62.154,77.4562,7.85222,82.5543,14.5,,,Giacomo Conterno
6332,1340.74 kr.,386, 2458 ,60.5398,68.4833,7.15129,85,13,,,Gaja
6333,1415.23 kr.,374, 7841 ,61.8748,64.8045,10.8165,54.8693,12,,,Tenuta San Guido
6334,1599 kr.,368, 571 ,49.3312,58.2556,15.2251,63.0636,14.5,,,Salvioni
6335,2235.68 kr.,363, 2609 ,52.709,44.5076,10.6018,46.0463,,,,Fontodi
6336,763.25 kr.,360, 668 ,50.6316,57.5672,11.7946,62.8929,15,,,Luce della Vite
6337,2106.08 kr.,364, 2458 ,60.5398,68.4833,7.15129,85,14,,,Gaja
6338,495 kr.,356, 342 ,85,23.5877,51.3761,25.6257,,,,Marion
6339,1936.63 kr.,351, 501 ,46.4198,59.468,11.0407,65.6479,14.5,,,Gaja
6340,1395 kr.,354, 796 ,43.6204,56.0942,7.82332,63.8725,13.5,,,Poggio di Sotto
6341,2275 kr.,346, 686 ,62.154,77.4562,7.85222,82.5543,14,,,Giacomo Conterno
6342,499 kr.,346, 616 ,49.7802,58.426,8.34309,64.4406,,,,Collemattoni
6343,536.30 kr.,343, 114 ,67.7892,76.7816,13.1691,84.805,14,,,Mirafiore
6344,2675 kr.,338, 686 ,62.154,77.4562,7.85222,82.5543,14.5,,,Giacomo Conterno
6345,3083.70 kr.,337, 1937 ,45.4786,58.5222,7.30669,63.5299,12.8,,,Biondi-Santi
6346,476.71 kr.,344, 830 ,65.4371,76.3154,15.7943,83.8216,15.5,,,Nino Negri
6347,744.48 kr.,330, 3546 ,65.693,65.5244,11.0294,53.1947,14.5,,,Antinori
6348,325 kr.,330, 196 ,67.3321,40.3723,21.305,27.4313,14.5,,,Marion
6349,856.58 kr.,326, 501 ,46.4198,59.468,11.0407,65.6479,15,,,Gaja
6350,1599 kr.,310, 571 ,49.3312,58.2556,15.2251,63.0636,15,,,Salvioni
6351,383.17 kr.,302, 311 ,85,22.8166,52.5613,18.4216,17,,,Monte Faustino
6352,1395 kr.,305, 732 ,64.9235,79.5282,9.73803,83.2193,14.5,,,La Spinetta
6353,1080.04 kr.,300, 597 ,54.9032,42.1393,10.2196,45.0511,14.5,,,Biserno
6354,1195 kr.,292, 473 ,66.4235,40.3224,26.9687,27.8835,,,,Quintarelli Giuseppe
6355,650 kr.,288, 386 ,82.9721,21.4917,54.5415,22.6438,16,,,Guerrieri Rizzardi
6356,995 kr.,288, 686 ,63.3424,71.066,6.65303,85,12.5,,,La Spinetta
6357,1415.23 kr.,272, 1127 ,64.3381,77.4755,8.46257,85,13.5,,,Gaja
6358,1100 kr.,270, 732 ,64.9235,79.5282,9.73803,83.2193,14.5,,6.1,La Spinetta
6359,1395 kr.,265, 732 ,64.9235,79.5282,9.73803,83.2193,,,,La Spinetta
6360,8007.20 kr.,263, 536 ,64.1093,75.3074,7.48802,84.5199,,,,Ceretto
6361,1638.68 kr.,255, 7841 ,61.8748,64.8045,10.8165,54.8693,12.5,,,Tenuta San Guido
6362,1967.81 kr.,270, 7841 ,61.8748,64.8045,10.8165,54.8693,13.5,,,Tenuta San Guido
6363,900 kr.,248, 438 ,65.3398,81.6177,12.2337,85,14.5,,,Domenico Clerico
6364,1862.14 kr.,248, 3044 ,52.1492,41.1851,14.8664,44.328,,,,Antinori
6365,1415.23 kr.,235, 301 ,58.4928,76.9472,8.39258,84.9511,14.5,,,Bruno Giacosa
6366,372 kr.,225, 315 ,49.4081,55.0191,7.37733,62.9624,13.5,,,Donatella Cinelli Colombini
6367,954.23 kr.,222, 501 ,46.4198,59.468,11.0407,65.6479,14.5,,,Gaja
6368,2085.60 kr.,219, 641 ,53.1769,41.7239,16.9144,43.1633,14.5,,,Tua Rita
6369,439 kr.,211, 137 ,82.9605,29.8006,54.209,23.9765,,,,Cesari
6370,1499 kr.,210, 333 ,51.6646,57.9933,12.7994,61.9741,14.5,,,Il Marroneto
6371,5396.48 kr.,209, 1127 ,64.3381,77.4755,8.46257,85,13.5,,,Gaja
6372,799 kr.,209, 226 ,56.2623,56.4481,7.97405,67.3185,14.5,,,Ciacci Piccolomini d'Aragona
6373,2718.72 kr.,213, 967 ,46.5931,42.647,7.75628,49.5057,14,,,Montevertine
6374,4373 kr.,207, 151 ,57.9245,80.4228,5.46113,85,14,,,Giuseppe Rinaldi
6375,671.67 kr.,209, 1001 ,85,24.149,51.0992,22.1549,16.5,7,7,Zenato
6376,1545.58 kr.,202, 1127 ,64.3381,77.4755,8.46257,85,,,,Gaja
6377,2500 kr.,197, 273 ,59.8794,74.1505,6.09852,83.262,,,,Giuseppe Rinaldi
6378,805.86 kr.,192, 1019 ,65.6433,39.333,22.1928,24.3013,,,,Allegrini
6379,999 kr.,189, 784 ,63.2535,78.297,7.14059,85,,,,Pio Cesare
6380,1773.13 kr.,189, 1475 ,83.075,24.4111,47.4617,24.4325,,,,Speri
6381,3000 kr.,188, 456 ,64.3161,76.5522,9.30685,81.1802,,,,Aldo Conterno
6382,847.48 kr.,191, 3071 ,50.3675,57.3242,12.4411,63.491,15,,,Casanova di Neri
6383,707.61 kr.,186, 1783 ,52.0693,43.7078,11.7211,45.6321,,,,Luce della Vite
6384,1299 kr.,177, 333 ,51.6646,57.9933,12.7994,61.9741,15,,,Il Marroneto
6385,1097 kr.,174, 270 ,57.8335,42.5067,14.2546,44.966,14.5,,,Monteverro
6386,969.28 kr.,175, 597 ,54.9032,42.1393,10.2196,45.0511,15,,,Biserno
6387,999 kr.,173, 270 ,57.8335,42.5067,14.2546,44.966,15,,,Monteverro
6388,805.30 kr.,172, 501 ,46.4198,59.468,11.0407,65.6479,15,,,Gaja
6389,3314.98 kr.,171, 1937 ,45.4786,58.5222,7.30669,63.5299,,,,Biondi-Santi
6390,610 kr.,165, 124 ,85,21.5665,51.8428,23.6677,16,,,Trabucchi d'Illasi
6391,931.07 kr.,165, 186 ,67.5123,75.6395,15.218,78.1184,14,,,Pianpolvere Soprano
6392,754.69 kr.,160, 334 ,52.3976,43.0176,12.1976,43.9086,15,,,Poggio Al Tesoro
6393,2499 kr.,160, 186 ,67.5123,75.6395,15.218,78.1184,,,,Pianpolvere Soprano
6394,1564.20 kr.,160, 1127 ,64.3381,77.4755,8.46257,85,,,,Gaja
6395,3371.42 kr.,156, 686 ,62.154,77.4562,7.85222,82.5543,14,,,Giacomo Conterno
6396,859 kr.,155, 285 ,62.6766,84.6162,5.93625,85,14.5,,,Elio Altare
6397,960.06 kr.,155, 195 ,49.6539,57.041,10.2808,64.9752,14,,,Antinori
6398,1495 kr.,152, 534 ,51.5742,59.4815,10.1191,65.3781,15,,,Gaja
6399,1195 kr.,151, 501 ,46.4198,59.468,11.0407,65.6479,15,,,Gaja
6400,3114.61 kr.,149, 497 ,63.7827,69.4635,9.09049,85,14,,,Gaja
6401,399 kr.,149, 175 ,85,25.4459,48.3507,21.7965,16.5,,,Brunelli
6402,735.62 kr.,147, 397 ,53.7008,43.9496,14.0595,48.0379,15,,,Duemani
6403,1100 kr.,144, 397 ,53.7008,43.9496,14.0595,48.0379,13.5,,,Duemani
6404,473.73 kr.,139, 437 ,69.6233,23.1694,43.8384,8.88297,,,,Vigneti del Salento
6405,510.23 kr.,134, 311 ,66.6394,78.4026,9.6452,83.3246,14.5,,,Mauro Molino
6406,999 kr.,127, 270 ,57.8335,42.5067,14.2546,44.966,14.5,,,Monteverro
6407,1100 kr.,125, 333 ,53.4388,43.0031,19.8684,46.1474,15,,,Tenuta di Trinoro
6408,2569.75 kr.,124, 328 ,63.4506,81.4231,10.3896,85,,,,Roberto Voerzio
6409,1999 kr.,124, 221 ,53.6466,40.7629,17.7539,44.234,13.5,,,Podere Il Carnasciale
6410,671.64 kr.,127, 1510 ,57.6184,50.7151,13.4384,47.4497,14,,,Le Macchiole
6411,2904.94 kr.,123, 519 ,63.0573,80.3868,10.7209,85,,,,Gaja
6412,5396.48 kr.,123, 1127 ,64.3381,77.4755,8.46257,85,13.5,,,Gaja
6413,633.13 kr.,125, 443 ,52.0247,40.6376,9.61045,44.899,,,,Le Macchiole
6414,1991.02 kr.,119, 421 ,68.121,45.2751,17.6451,26.9873,14,,,Gaja
6415,1824.90 kr.,119, 333 ,53.4388,43.0031,19.8684,46.1474,14.5,,,Tenuta di Trinoro
6416,893.83 kr.,119, 308 ,61.842,80.6958,8.46924,85,,,,Paolo Scavino
6417,2500 kr.,117, 519 ,63.0573,80.3868,10.7209,85,13,,,Gaja
6418,1499 kr.,120, 171 ,56.0618,46.2948,16.8762,47.4653,14.5,,,Rocca di Frassinello
6419,602.97 kr.,116, 141 ,61.2459,77.6806,3.53426,80.1786,,,,Borgogno
6420,669.03 kr.,113, 664 ,45.5882,60.4274,8.65894,66.2124,14.5,,,Siro Pacenti
6421,1080.04 kr.,116, 528 ,51.6711,44.6136,17.5954,44.2484,,,,Castello dei Rampolla
6422,1549.50 kr.,111, 421 ,68.121,45.2751,17.6451,26.9873,,,,Gaja
6423,3277.37 kr.,110, 425 ,45.1328,57.4962,9.45539,61.6844,13.5,,,Biondi-Santi
6424,899 kr.,110, 297 ,84.0701,48.121,29.1226,31.0959,15.5,,,Passopisciaro
6425,832.60 kr.,110, 69 ,50.8072,49.1518,4.22471,49.1268,13.5,,,Querciabella
6426,2249.48 kr.,106, 124 ,48.7323,55.1823,3.94292,63.4689,,,,Giodo
6427,550 kr.,103, 223 ,45.3959,55.8172,8.89371,63.6901,,,,Podere le Ripi
6428,6167.41 kr.,101, 536 ,64.1093,75.3074,7.48802,84.5199,,,,Ceretto
6429,1164.21 kr.,99, 100 ,62.8005,73.6058,1.20485,85,,,,Azelia
6430,1499 kr.,98, 186 ,67.5123,75.6395,15.218,78.1184,13,,,Pianpolvere Soprano
6431,1526.43 kr.,99, 301 ,58.4928,76.9472,8.39258,84.9511,14.5,,,Bruno Giacosa
6432,2100.49 kr.,96, 221 ,53.6466,40.7629,17.7539,44.234,13.5,,,Podere Il Carnasciale
6433,553.11 kr.,96, 305 ,49.0098,55.8168,9.57472,61.5424,14.5,,,Lisini
6434,1233.48 kr.,92, 698 ,44.8252,53.947,5.61381,61.7717,,,,Ruffino
6435,484.16 kr.,91, 278 ,62.2033,74.6788,7.0759,84.3366,,,,Ceretto
6436,1700 kr.,90, 232 ,63.4472,79.8002,14.2598,82.8616,,,,Roberto Voerzio
6437,999 kr.,90, 495 ,64.9961,72.8278,9.16843,85,,,,La Spinetta
6438,2100 kr.,89, 356 ,62.558,40.774,20.2488,27.056,,,,Gaja
6439,2234.57 kr.,88, 519 ,63.0573,80.3868,10.7209,85,14,,,Gaja
6440,625 kr.,94, 2160 ,47.3573,58.2184,8.26174,63.5991,15,,,Gaja
6441,588.44 kr.,86, 105 ,50.6634,57.7241,3.60074,65.9606,,,,Uccelliera
6442,825 kr.,85, 310 ,49.6674,58.8258,4.43623,66.1845,15,,,Mastrojanni
6443,3396.54 kr.,83, 682 ,58.3255,78.3365,9.19153,82.1671,13.5,,,Bartolo Mascarello
6444,675 kr.,81, 140 ,49.684,59.8158,10.1605,64.5346,,,,Podere le Ripi
6445,895 kr.,85, 353 ,47.0004,54.4343,7.76433,64.563,0,,,San Filippo
6446,1117.28 kr.,80, 421 ,68.121,45.2751,17.6451,26.9873,,,,Gaja
6447,1895 kr.,79, 356 ,62.558,40.774,20.2488,27.056,14.5,,,Gaja
6448,3314.98 kr.,78, 641 ,53.1769,41.7239,16.9144,43.1633,,,,Tua Rita
6449,3995 kr.,79, 497 ,63.7827,69.4635,9.09049,85,13.5,,,Gaja
6450,1599 kr.,77, 421 ,68.121,45.2751,17.6451,26.9873,,,,Gaja
6451,3999 kr.,75, 519 ,63.0573,80.3868,10.7209,85,14,,,Gaja
6452,3053.91 kr.,74, 301 ,58.4928,76.9472,8.39258,84.9511,,,,Bruno Giacosa
6453,2312.78 kr.,75, 579 ,57.0371,42.4811,33.529,42.7861,,,,Oasi degli Angeli
6454,1198.03 kr.,73, 421 ,68.121,45.2751,17.6451,26.9873,,,,Gaja
6455,540.77 kr.,73, 433 ,54.7658,56.6284,6.31533,65.5478,,,,Avignonesi
6456,843 kr.,71, 182 ,64.2452,77.4639,6.93482,81.4472,14,,,Oddero
6457,2929.52 kr.,71, 100 ,38.366,40.9381,14.7677,66.4935,,,,Valentini
6458,879 kr.,71, 1598 ,84.1716,25.1318,46.1561,25.2538,,,,Bertani
6459,1206.67 kr.,71, 405 ,60.6661,67.6604,10.2959,85,13,,,Bruno Giacosa
6460,1599 kr.,70, 571 ,49.3312,58.2556,15.2251,63.0636,15,,,Salvioni
6461,4021.85 kr.,69, 83 ,57.898,21.9718,14.9463,64.1713,,,,Roberto Voerzio
6462,416.30 kr.,67, 24 ,68.3405,51.0226,24.3807,36.8982,,,,Manara
6463,409.67 kr.,65, 143 ,84.4062,39.9221,30.2507,26.7673,,,,Duca di Salaparuta
6464,669 kr.,65, 36 ,61.1351,72.0394,0,85,,,,Orlando Abrigo
6465,999 kr.,65, 686 ,63.3424,71.066,6.65303,85,14.5,,,La Spinetta
6466,1300 kr.,63, 237 ,61.3749,76.1638,13.6468,83.7053,14.6,,,Vietti
6467,549 kr.,63, 970 ,51.1868,61.0695,7.43937,64.332,,,,Tenuta Il Poggione
6468,295 kr.,63, 36 ,49.4152,62.5263,9.87719,64.9167,,,,Montemercurio
6469,1117.28 kr.,63, 421 ,68.121,45.2751,17.6451,26.9873,,,,Gaja
6470,900 kr.,61, 105 ,50.6634,57.7241,3.60074,65.9606,15,,,Uccelliera
6471,498.76 kr.,61, 334 ,52.3976,43.0176,12.1976,43.9086,,,,Poggio Al Tesoro
6472,999.75 kr.,60, 308 ,61.842,80.6958,8.46924,85,,,,Paolo Scavino
6473,1299 kr.,58, 182 ,62.7286,77.2098,5.37828,84.0143,,,,Rocche dei Manzoni
6474,2971.98 kr.,58, 142 ,53.119,40.6264,1.70376,48.8546,,,,Bibi Graetz
6475,797.96 kr.,59, 270 ,57.8335,42.5067,14.2546,44.966,13.5,,,Monteverro
6476,707.61 kr.,58, 31 ,54.7698,44.6173,10.7858,43.7797,,,,Collazzi
6477,2400 kr.,57, 91 ,45.3001,54.03,7.16785,59.8843,15,,,Caprili
6478,2000 kr.,59, 232 ,62.6872,77.7359,9.1899,85,14.5,,,Aldo Conterno
6479,1245 kr.,57, 107 ,85,24.3538,45.3361,27.7683,,,,Fasoli Gino
6480,699 kr.,56, 354 ,61.7726,77.1788,5.91016,81.5465,,,,Rocche dei Manzoni
6481,280 kr.,55, 84 ,50.8129,39.7123,23.3361,39.4696,14.5,,,Poderi del Paradiso
6482,1188.05 kr.,55, 333 ,53.4388,43.0031,19.8684,46.1474,14.5,,,Tenuta di Trinoro
6483,320 kr.,55, 19 ,65.7949,67.0158,3.36408,67.9903,,,,Lodali
6484,1603.53 kr.,53, 301 ,58.4928,76.9472,8.39258,84.9511,13,,,Bruno Giacosa
